player,team,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,agent,map,tourney_type,game_id,match_id,role_agent,total_round,ot,win_lose,clutches
Meteor,GEN,1,2,1,0,0,0,0,0,0,Jett,Ascent,Playoffs: Upper Round 1,119681,184514,Duelist,24,Yes,win,0
xeta,T1,0,1,1,0,0,0,0,0,0,Harbor,Lotus,Playoffs: Upper Round 1,119682,184514,Controller,20,No,win,0
Munchkin,T1,1,1,1,0,0,1,0,0,0,Killjoy,Lotus,Playoffs: Upper Round 1,119682,184514,Sentinel,20,No,win,1
Sayaplayer,T1,2,1,0,0,0,0,0,0,0,Jett,Lotus,Playoffs: Upper Round 1,119682,184514,Duelist,20,No,win,0
ban,T1,2,2,0,0,0,0,0,0,0,Viper,Lotus,Playoffs: Upper Round 1,119682,184514,Controller,20,No,win,0
Carpe,T1,1,2,0,0,1,0,0,0,0,Skye,Lotus,Playoffs: Upper Round 1,119682,184514,Initiator,20,No,win,1
k1Ng,GEN,2,0,0,0,0,0,0,0,0,Killjoy,Lotus,Playoffs: Upper Round 1,119682,184514,Sentinel,20,No,lose,0
TS,GEN,2,0,0,0,0,0,0,0,0,Omen,Lotus,Playoffs: Upper Round 1,119682,184514,Controller,20,No,lose,0
Sylvan,GEN,3,2,0,0,0,0,0,0,0,Fade,Lotus,Playoffs: Upper Round 1,119682,184514,Initiator,20,No,lose,0
GodDead,GEN,2,0,0,0,1,0,0,0,0,Breach,Lotus,Playoffs: Upper Round 1,119682,184514,Initiator,20,No,lose,1
Meteor,GEN,3,0,0,0,1,0,0,0,0,Jett,Lotus,Playoffs: Upper Round 1,119682,184514,Duelist,20,No,lose,1
stax,DRX,3,0,0,0,0,0,0,0,0,Skye,Haven,Playoffs: Upper Semifinals,119683,184515,Initiator,22,No,lose,0
Rb,DRX,2,0,0,0,0,0,0,0,0,Harbor,Haven,Playoffs: Upper Semifinals,119683,184515,Controller,22,No,lose,0
BuZz,DRX,5,0,0,0,1,0,0,0,0,Killjoy,Haven,Playoffs: Upper Semifinals,119683,184515,Sentinel,22,No,lose,1
MaKo,DRX,4,1,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Upper Semifinals,119683,184515,Controller,22,No,lose,0
Foxy9,DRX,2,3,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Upper Semifinals,119683,184515,Duelist,22,No,lose,0
BORKUM,TS,3,0,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Upper Semifinals,119683,184515,Controller,22,No,win,0
JessieVash,TS,4,3,0,0,0,1,0,0,0,Sova,Haven,Playoffs: Upper Semifinals,119683,184515,Initiator,22,No,win,1
DubsteP,TS,6,1,0,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Upper Semifinals,119683,184515,Sentinel,22,No,win,0
Jremy,TS,3,1,0,0,0,0,0,0,0,Raze,Haven,Playoffs: Upper Semifinals,119683,184515,Duelist,22,No,win,0
invy,TS,2,2,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Upper Semifinals,119683,184515,Initiator,22,No,win,0
stax,DRX,1,1,0,0,0,0,0,0,0,Skye,Split,Playoffs: Upper Semifinals,119684,184515,Initiator,18,No,win,0
Rb,DRX,0,0,0,0,0,0,0,0,0,Astra,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,win,0
BuZz,DRX,1,3,2,0,0,0,0,0,0,Raze,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,win,0
MaKo,DRX,5,1,0,0,1,0,0,0,0,Viper,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,win,1
Foxy9,DRX,3,0,0,0,1,0,0,0,0,Jett,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,win,1
BORKUM,TS,3,0,0,0,0,0,0,0,0,Astra,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,lose,0
JessieVash,TS,0,0,0,0,1,0,0,0,0,Skye,Split,Playoffs: Upper Semifinals,119684,184515,Initiator,18,No,lose,1
DubsteP,TS,2,0,0,0,0,0,0,0,0,Jett,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,lose,0
Jremy,TS,5,0,0,0,0,0,0,0,0,Raze,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,lose,0
invy,TS,2,2,0,0,1,0,0,0,0,Viper,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,lose,1
stax,DRX,4,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,win,0
Rb,DRX,1,0,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Upper Semifinals,119685,184515,Controller,17,No,win,0
BuZz,DRX,5,0,0,0,0,0,0,0,0,Kayo,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,win,0
MaKo,DRX,2,2,0,0,0,1,0,0,0,Viper,Bind,Playoffs: Upper Semifinals,119685,184515,Controller,17,No,win,1
Foxy9,DRX,4,1,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Semifinals,119685,184515,Duelist,17,No,win,0
BORKUM,TS,1,0,0,0,0,0,0,0,0,Brimstone,Bind,Playoffs: Upper Semifinals,119685,184515,Controller,17,No,lose,0
JessieVash,TS,1,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,lose,0
DubsteP,TS,1,2,0,0,0,0,0,0,0,Jett,Bind,Playoffs: Upper Semifinals,119685,184515,Duelist,17,No,lose,0
Jremy,TS,0,0,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Semifinals,119685,184515,Duelist,17,No,lose,0
lenne,TS,2,0,0,0,0,0,0,0,0,Gekko,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,lose,0
Jinggg,PRX,3,2,0,0,1,0,0,0,0,Raze,Lotus,Playoffs: Upper Semifinals,119686,184516,Duelist,23,No,win,1
mindfreak,PRX,5,0,0,0,0,0,0,0,0,Omen,Lotus,Playoffs: Upper Semifinals,119686,184516,Controller,23,No,win,0
f0rsakeN,PRX,8,0,0,0,0,0,0,0,0,Cypher,Lotus,Playoffs: Upper Semifinals,119686,184516,Sentinel,23,No,win,0
d4v41,PRX,4,0,1,0,0,0,0,0,0,Skye,Lotus,Playoffs: Upper Semifinals,119686,184516,Initiator,23,No,win,0
something,PRX,3,1,0,0,0,0,0,0,0,Jett,Lotus,Playoffs: Upper Semifinals,119686,184516,Duelist,23,No,win,0
xeta,T1,5,1,0,0,1,0,0,0,0,Harbor,Lotus,Playoffs: Upper Semifinals,119686,184516,Controller,23,No,lose,1
Munchkin,T1,2,1,0,0,0,0,0,0,0,Killjoy,Lotus,Playoffs: Upper Semifinals,119686,184516,Sentinel,23,No,lose,0
Sayaplayer,T1,3,0,2,0,0,0,0,0,0,Jett,Lotus,Playoffs: Upper Semifinals,119686,184516,Duelist,23,No,lose,0
ban,T1,3,0,0,0,0,1,0,0,0,Viper,Lotus,Playoffs: Upper Semifinals,119686,184516,Controller,23,No,lose,1
Carpe,T1,3,1,0,0,0,0,0,0,0,Skye,Lotus,Playoffs: Upper Semifinals,119686,184516,Initiator,23,No,lose,0
Jinggg,PRX,1,3,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,win,0
mindfreak,PRX,2,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Semifinals,119687,184516,Controller,23,No,win,0
f0rsakeN,PRX,5,1,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,win,0
d4v41,PRX,3,3,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Upper Semifinals,119687,184516,Sentinel,23,No,win,0
something,PRX,2,0,0,0,0,1,0,0,0,Breach,Fracture,Playoffs: Upper Semifinals,119687,184516,Initiator,23,No,win,1
xeta,T1,2,0,0,0,1,0,0,0,0,Breach,Fracture,Playoffs: Upper Semifinals,119687,184516,Initiator,23,No,lose,1
Munchkin,T1,2,0,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Upper Semifinals,119687,184516,Sentinel,23,No,lose,0
Sayaplayer,T1,2,3,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,lose,0
ban,T1,3,2,0,0,2,1,0,0,0,Jett,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,lose,3
Carpe,T1,2,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Semifinals,119687,184516,Controller,23,No,lose,0
xeta,T1,4,1,0,0,2,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,win,2
Munchkin,T1,2,1,0,0,1,0,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119689,184517,Sentinel,23,No,win,1
Sayaplayer,T1,5,0,0,1,0,0,0,0,0,Jett,Haven,Playoffs: Lower Round 1,119689,184517,Duelist,23,No,win,0
ban,T1,1,2,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119689,184517,Controller,23,No,win,0
Carpe,T1,1,1,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,win,0
Dep,ZETA,5,0,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Lower Round 1,119689,184517,Duelist,23,No,lose,0
Laz,ZETA,3,0,0,0,1,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,lose,1
crow,ZETA,0,0,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,lose,0
TENNN,ZETA,6,0,0,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119689,184517,Sentinel,23,No,lose,0
SugarZ3ro,ZETA,3,1,1,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119689,184517,Controller,23,No,lose,0
xeta,T1,8,1,0,0,1,0,0,0,0,Viper,Bind,Playoffs: Lower Round 1,119690,184517,Controller,26,Yes,lose,1
Munchkin,T1,5,2,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,lose,0
Sayaplayer,T1,5,1,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Round 1,119690,184517,Duelist,26,Yes,lose,0
ban,T1,1,1,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Lower Round 1,119690,184517,Controller,26,Yes,lose,0
Carpe,T1,2,0,0,0,1,0,0,0,0,Gekko,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,lose,1
Dep,ZETA,4,1,0,0,0,0,0,0,0,Jett,Bind,Playoffs: Lower Round 1,119690,184517,Duelist,26,Yes,win,0
Laz,ZETA,3,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,win,0
crow,ZETA,1,1,0,0,0,0,0,0,0,Breach,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,win,0
TENNN,ZETA,4,1,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Round 1,119690,184517,Duelist,26,Yes,win,0
SugarZ3ro,ZETA,1,0,0,1,0,0,1,0,0,Brimstone,Bind,Playoffs: Lower Round 1,119690,184517,Controller,26,Yes,win,2
xeta,T1,3,1,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 1,119691,184517,Initiator,23,No,win,0
Munchkin,T1,2,1,1,0,1,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Round 1,119691,184517,Sentinel,23,No,win,1
Sayaplayer,T1,0,1,1,0,0,1,0,0,0,Raze,Fracture,Playoffs: Lower Round 1,119691,184517,Duelist,23,No,win,1
ban,T1,1,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Lower Round 1,119691,184517,Duelist,23,No,win,0
Carpe,T1,2,3,1,0,1,1,0,0,0,Brimstone,Fracture,Playoffs: Lower Round 1,119691,184517,Controller,23,No,win,2
Dep,ZETA,2,1,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Round 1,119691,184517,Duelist,23,No,lose,0
Laz,ZETA,2,0,0,0,0,0,0,0,0,Fade,Fracture,Playoffs: Lower Round 1,119691,184517,Initiator,23,No,lose,0
crow,ZETA,5,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 1,119691,184517,Initiator,23,No,lose,0
TENNN,ZETA,2,2,0,0,1,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Round 1,119691,184517,Sentinel,23,No,lose,1
SugarZ3ro,ZETA,4,2,0,0,1,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Round 1,119691,184517,Controller,23,No,lose,1
BORKUM,TS,2,0,0,0,1,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 1,119692,184518,Controller,21,No,win,1
JessieVash,TS,1,0,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,win,0
DubsteP,TS,4,2,0,0,1,0,0,0,0,Jett,Ascent,Playoffs: Lower Round 1,119692,184518,Duelist,21,No,win,1
Jremy,TS,2,1,1,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 1,119692,184518,Sentinel,21,No,win,0
invy,TS,3,2,0,0,1,0,2,0,0,Kayo,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,win,5
k1Ng,GEN,1,0,0,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 1,119692,184518,Sentinel,21,No,lose,0
TS,GEN,2,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 1,119692,184518,Controller,21,No,lose,0
eKo,GEN,2,1,0,0,1,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,lose,1
GodDead,GEN,2,1,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,lose,0
Meteor,GEN,3,3,1,0,1,0,0,0,0,Jett,Ascent,Playoffs: Lower Round 1,119692,184518,Duelist,21,No,lose,1
BORKUM,TS,0,1,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119693,184518,Controller,21,No,lose,0
JessieVash,TS,6,0,0,0,1,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,lose,1
DubsteP,TS,5,0,0,0,0,1,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119693,184518,Sentinel,21,No,lose,1
Jremy,TS,2,1,0,0,1,0,0,0,0,Raze,Haven,Playoffs: Lower Round 1,119693,184518,Duelist,21,No,lose,1
invy,TS,4,0,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,lose,0
k1Ng,GEN,3,2,1,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119693,184518,Sentinel,21,No,win,0
TS,GEN,3,2,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119693,184518,Controller,21,No,win,0
Sylvan,GEN,4,0,0,0,1,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,win,1
GodDead,GEN,0,1,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,win,0
Meteor,GEN,2,2,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Lower Round 1,119693,184518,Duelist,21,No,win,0
BORKUM,TS,7,1,0,0,0,0,0,0,0,Astra,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,lose,0
JessieVash,TS,0,0,0,0,0,0,0,0,0,Skye,Split,Playoffs: Lower Round 1,119694,184518,Initiator,26,Yes,lose,0
DubsteP,TS,4,1,0,0,1,0,0,0,0,Jett,Split,Playoffs: Lower Round 1,119694,184518,Duelist,26,Yes,lose,1
Jremy,TS,3,1,0,0,0,0,0,0,0,Raze,Split,Playoffs: Lower Round 1,119694,184518,Duelist,26,Yes,lose,0
invy,TS,1,0,0,0,1,0,0,0,0,Viper,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,lose,1
k1Ng,GEN,5,1,0,0,0,0,0,0,0,Viper,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,win,0
TS,GEN,1,0,0,0,1,0,0,0,0,Astra,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,win,1
Sylvan,GEN,7,1,0,0,0,0,0,0,0,Skye,Split,Playoffs: Lower Round 1,119694,184518,Initiator,26,Yes,win,0
GodDead,GEN,4,0,1,1,0,0,0,0,0,Sage,Split,Playoffs: Lower Round 1,119694,184518,Sentinel,26,Yes,win,0
Meteor,GEN,2,2,0,0,0,0,0,0,0,Raze,Split,Playoffs: Lower Round 1,119694,184518,Duelist,26,Yes,win,0
stax,DRX,0,1,0,0,0,0,0,0,0,Skye,Fracture,Playoffs: Upper Final,119695,184519,Initiator,18,No,lose,0
Rb,DRX,2,0,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Final,119695,184519,Controller,18,No,lose,0
BuZz,DRX,1,0,1,0,0,1,0,0,0,Killjoy,Fracture,Playoffs: Upper Final,119695,184519,Sentinel,18,No,lose,1
MaKo,DRX,2,0,0,0,0,0,0,0,0,Viper,Fracture,Playoffs: Upper Final,119695,184519,Controller,18,No,lose,0
Foxy9,DRX,1,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Upper Final,119695,184519,Duelist,18,No,lose,0
Jinggg,PRX,4,1,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Final,119695,184519,Duelist,18,No,win,0
mindfreak,PRX,2,2,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Final,119695,184519,Controller,18,No,win,0
f0rsakeN,PRX,2,0,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Upper Final,119695,184519,Duelist,18,No,win,0
d4v41,PRX,4,2,1,0,1,0,0,0,0,Killjoy,Fracture,Playoffs: Upper Final,119695,184519,Sentinel,18,No,win,1
something,PRX,4,1,0,0,1,0,0,0,0,Breach,Fracture,Playoffs: Upper Final,119695,184519,Initiator,18,No,win,1
stax,DRX,2,1,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Upper Final,119696,184519,Initiator,19,No,lose,0
Rb,DRX,3,1,0,0,1,0,0,0,0,Harbor,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,lose,1
BuZz,DRX,1,0,0,0,0,0,0,0,0,Kayo,Bind,Playoffs: Upper Final,119696,184519,Initiator,19,No,lose,0
MaKo,DRX,2,0,0,0,0,0,0,0,0,Viper,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,lose,0
Foxy9,DRX,3,1,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Final,119696,184519,Duelist,19,No,lose,0
Jinggg,PRX,3,0,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Final,119696,184519,Duelist,19,No,win,0
mindfreak,PRX,1,0,1,0,0,1,0,0,0,Brimstone,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,win,1
f0rsakeN,PRX,1,2,1,0,1,0,0,0,0,Harbor,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,win,1
d4v41,PRX,4,0,0,0,1,0,0,0,0,Skye,Bind,Playoffs: Upper Final,119696,184519,Initiator,19,No,win,1
something,PRX,3,2,1,0,0,0,0,0,0,Reyna,Bind,Playoffs: Upper Final,119696,184519,Duelist,19,No,win,0
xeta,T1,4,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 2,119698,184520,Initiator,23,No,win,0
Munchkin,T1,1,1,0,0,0,1,0,0,0,Killjoy,Fracture,Playoffs: Lower Round 2,119698,184520,Sentinel,23,No,win,1
Sayaplayer,T1,3,4,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,win,0
ban,T1,1,2,0,0,1,0,0,0,0,Jett,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,win,1
Carpe,T1,1,0,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Round 2,119698,184520,Controller,23,No,win,0
k1Ng,GEN,1,1,0,0,0,0,0,0,0,Viper,Fracture,Playoffs: Lower Round 2,119698,184520,Controller,23,No,lose,0
TS,GEN,4,1,0,0,0,0,0,0,0,Omen,Fracture,Playoffs: Lower Round 2,119698,184520,Controller,23,No,lose,0
eKo,GEN,5,1,0,0,1,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 2,119698,184520,Initiator,23,No,lose,1
GodDead,GEN,1,0,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,lose,0
Meteor,GEN,3,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,lose,0
xeta,T1,4,0,1,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,win,0
Munchkin,T1,2,3,0,0,0,1,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 2,119699,184520,Sentinel,23,No,win,1
Sayaplayer,T1,1,2,0,0,0,0,0,0,0,Jett,Ascent,Playoffs: Lower Round 2,119699,184520,Duelist,23,No,win,0
ban,T1,5,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 2,119699,184520,Controller,23,No,win,0
Carpe,T1,1,2,0,0,0,0,1,0,0,Kayo,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,win,2
k1Ng,GEN,2,3,0,0,2,1,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 2,119699,184520,Sentinel,23,No,lose,3
TS,GEN,3,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 2,119699,184520,Controller,23,No,lose,0
eKo,GEN,1,0,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,lose,0
GodDead,GEN,4,0,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,lose,0
Meteor,GEN,2,1,1,0,0,0,1,1,0,Jett,Ascent,Playoffs: Lower Round 2,119699,184520,Duelist,23,No,lose,3
stax,DRX,0,0,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,lose,0
Rb,DRX,3,0,0,0,1,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Final,119701,184521,Sentinel,24,Yes,lose,1
Zest,DRX,1,1,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,lose,0
BuZz,DRX,4,1,0,0,0,0,0,0,0,Jett,Ascent,Playoffs: Lower Final,119701,184521,Duelist,24,Yes,lose,0
MaKo,DRX,4,0,1,0,1,0,1,0,0,Omen,Ascent,Playoffs: Lower Final,119701,184521,Controller,24,Yes,lose,3
xeta,T1,6,1,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,win,0
Munchkin,T1,7,1,0,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Final,119701,184521,Sentinel,24,Yes,win,0
Sayaplayer,T1,4,3,0,0,2,0,0,0,0,Jett,Ascent,Playoffs: Lower Final,119701,184521,Duelist,24,Yes,win,2
ban,T1,2,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Final,119701,184521,Controller,24,Yes,win,0
Carpe,T1,1,0,1,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,win,0
stax,DRX,1,2,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Final,119702,184521,Initiator,24,Yes,win,0
Rb,DRX,6,0,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Lower Final,119702,184521,Duelist,24,Yes,win,0
Zest,DRX,3,0,0,0,0,0,0,0,0,Fade,Fracture,Playoffs: Lower Final,119702,184521,Initiator,24,Yes,win,0
BuZz,DRX,4,0,1,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Final,119702,184521,Sentinel,24,Yes,win,0
MaKo,DRX,3,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Final,119702,184521,Controller,24,Yes,win,0
xeta,T1,3,0,1,0,0,1,0,0,0,Breach,Fracture,Playoffs: Lower Final,119702,184521,Initiator,24,Yes,lose,1
Munchkin,T1,4,0,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Final,119702,184521,Sentinel,24,Yes,lose,0
Sayaplayer,T1,4,1,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Final,119702,184521,Duelist,24,Yes,lose,0
ban,T1,4,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Lower Final,119702,184521,Duelist,24,Yes,lose,0
Carpe,T1,0,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Final,119702,184521,Controller,24,Yes,lose,0
stax,DRX,0,1,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,win,0
Rb,DRX,4,1,0,0,1,0,0,0,0,Killjoy,Haven,Playoffs: Lower Final,119703,184521,Sentinel,24,Yes,win,1
Zest,DRX,6,0,0,0,0,1,0,0,0,Sova,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,win,1
BuZz,DRX,5,0,0,1,0,0,0,0,0,Jett,Haven,Playoffs: Lower Final,119703,184521,Duelist,24,Yes,win,0
MaKo,DRX,0,3,0,0,1,0,0,0,0,Omen,Haven,Playoffs: Lower Final,119703,184521,Controller,24,Yes,win,1
xeta,T1,5,1,0,0,0,0,0,0,0,Sova,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,lose,0
Munchkin,T1,5,1,0,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Lower Final,119703,184521,Sentinel,24,Yes,lose,0
Sayaplayer,T1,5,2,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Lower Final,119703,184521,Duelist,24,Yes,lose,0
ban,T1,0,1,0,0,0,1,0,0,0,Omen,Haven,Playoffs: Lower Final,119703,184521,Controller,24,Yes,lose,1
Carpe,T1,0,0,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,lose,0
stax,DRX,2,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,lose,0
Rb,DRX,1,0,0,0,0,0,0,0,0,Kayo,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,lose,0
Zest,DRX,2,0,0,0,0,0,0,0,0,Brimstone,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,lose,0
BuZz,DRX,1,1,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Final,119704,184521,Duelist,19,No,lose,0
MaKo,DRX,2,0,0,0,0,0,0,0,0,Viper,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,lose,0
xeta,T1,2,0,1,0,0,1,0,0,0,Viper,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,win,1
Munchkin,T1,1,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,win,0
Sayaplayer,T1,1,2,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Final,119704,184521,Duelist,19,No,win,0
ban,T1,2,1,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,win,0
Carpe,T1,3,3,0,0,1,0,0,0,0,Gekko,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,win,1
