player,opponent,team,opponent_team,kill,death,tourney_type,match_id,map,game_id,total_round,ot,win_lose,agent,role_agent
Seoldam,foxz,DFM,TLN,4.0,5.0,League Play: Week 8,184501.0,Bind,119642.0,17.0,No,lose,Raze,Duelist
Lmemore,f0rsakeN,RRQ,PRX,4.0,1.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Viper,Controller
fl1pzjder,f0rsakeN,RRQ,PRX,2.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Sova,Initiator
Emman,f0rsakeN,RRQ,PRX,2.0,6.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Skye,Initiator
EJAY,f0rsakeN,RRQ,PRX,4.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Raze,Duelist
xffero,f0rsakeN,RRQ,PRX,2.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Brimstone,Controller
Lmemore,d4v41,RRQ,PRX,2.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Viper,Controller
fl1pzjder,d4v41,RRQ,PRX,6.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Sova,Initiator
Emman,d4v41,RRQ,PRX,1.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Skye,Initiator
EJAY,d4v41,RRQ,PRX,1.0,9.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Raze,Duelist
xffero,d4v41,RRQ,PRX,4.0,1.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Brimstone,Controller
Lmemore,mindfreak,RRQ,PRX,3.0,6.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Viper,Controller
fl1pzjder,mindfreak,RRQ,PRX,5.0,1.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Sova,Initiator
Emman,mindfreak,RRQ,PRX,2.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Skye,Initiator
EJAY,mindfreak,RRQ,PRX,2.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Raze,Duelist
xffero,mindfreak,RRQ,PRX,3.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Brimstone,Controller
Lmemore,something,RRQ,PRX,5.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Viper,Controller
Emman,something,RRQ,PRX,3.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Skye,Initiator
EJAY,something,RRQ,PRX,2.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Raze,Duelist
xffero,something,RRQ,PRX,1.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Brimstone,Controller
Lmemore,Jinggg,RRQ,PRX,5.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Viper,Controller
fl1pzjder,Jinggg,RRQ,PRX,1.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Sova,Initiator
Emman,Jinggg,RRQ,PRX,3.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Skye,Initiator
EJAY,Jinggg,RRQ,PRX,3.0,5.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Raze,Duelist
xffero,Jinggg,RRQ,PRX,4.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,lose,Brimstone,Controller
f0rsakeN,Lmemore,PRX,RRQ,1.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Harbor,Controller
d4v41,Lmemore,PRX,RRQ,2.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Skye,Initiator
mindfreak,Lmemore,PRX,RRQ,6.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Astra,Controller
something,Lmemore,PRX,RRQ,4.0,5.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Reyna,Duelist
Jinggg,Lmemore,PRX,RRQ,2.0,5.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Raze,Duelist
f0rsakeN,fl1pzjder,PRX,RRQ,3.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Harbor,Controller
d4v41,fl1pzjder,PRX,RRQ,2.0,6.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Skye,Initiator
mindfreak,fl1pzjder,PRX,RRQ,1.0,5.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Astra,Controller
Jinggg,fl1pzjder,PRX,RRQ,4.0,1.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Raze,Duelist
f0rsakeN,Emman,PRX,RRQ,6.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Harbor,Controller
d4v41,Emman,PRX,RRQ,2.0,1.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Skye,Initiator
mindfreak,Emman,PRX,RRQ,3.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Astra,Controller
something,Emman,PRX,RRQ,3.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Reyna,Duelist
Jinggg,Emman,PRX,RRQ,3.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Raze,Duelist
f0rsakeN,EJAY,PRX,RRQ,4.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Harbor,Controller
d4v41,EJAY,PRX,RRQ,9.0,1.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Skye,Initiator
mindfreak,EJAY,PRX,RRQ,4.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Astra,Controller
something,EJAY,PRX,RRQ,4.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Reyna,Duelist
Jinggg,EJAY,PRX,RRQ,5.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Raze,Duelist
f0rsakeN,xffero,PRX,RRQ,3.0,2.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Harbor,Controller
d4v41,xffero,PRX,RRQ,1.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Skye,Initiator
mindfreak,xffero,PRX,RRQ,2.0,3.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Astra,Controller
something,xffero,PRX,RRQ,4.0,1.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Reyna,Duelist
Jinggg,xffero,PRX,RRQ,3.0,4.0,League Play: Week 8,184502.0,Bind,119644.0,22.0,No,win,Raze,Duelist
Lmemore,f0rsakeN,RRQ,PRX,2.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Killjoy,Sentinel
fl1pzjder,f0rsakeN,RRQ,PRX,5.0,7.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Skye,Initiator
EJAY,f0rsakeN,RRQ,PRX,4.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Jett,Duelist
xffero,f0rsakeN,RRQ,PRX,5.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Astra,Controller
Lmemore,d4v41,RRQ,PRX,1.0,6.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Killjoy,Sentinel
fl1pzjder,d4v41,RRQ,PRX,1.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Skye,Initiator
xffero,d4v41,RRQ,PRX,8.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Astra,Controller
Lmemore,something,RRQ,PRX,7.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Killjoy,Sentinel
fl1pzjder,something,RRQ,PRX,2.0,8.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Skye,Initiator
EJAY,something,RRQ,PRX,3.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Jett,Duelist
xffero,something,RRQ,PRX,4.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Astra,Controller
Lmemore,Jinggg,RRQ,PRX,5.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Killjoy,Sentinel
fl1pzjder,Jinggg,RRQ,PRX,3.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Skye,Initiator
EJAY,Jinggg,RRQ,PRX,2.0,2.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Jett,Duelist
xffero,Jinggg,RRQ,PRX,4.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,lose,Astra,Controller
f0rsakeN,Lmemore,PRX,RRQ,4.0,2.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Killjoy,Sentinel
d4v41,Lmemore,PRX,RRQ,6.0,1.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Skye,Initiator
something,Lmemore,PRX,RRQ,3.0,7.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Jett,Duelist
Jinggg,Lmemore,PRX,RRQ,3.0,5.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Phoenix,Duelist
f0rsakeN,fl1pzjder,PRX,RRQ,7.0,5.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Killjoy,Sentinel
d4v41,fl1pzjder,PRX,RRQ,4.0,1.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Skye,Initiator
something,fl1pzjder,PRX,RRQ,8.0,2.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Jett,Duelist
Jinggg,fl1pzjder,PRX,RRQ,3.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Phoenix,Duelist
f0rsakeN,EJAY,PRX,RRQ,3.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Killjoy,Sentinel
something,EJAY,PRX,RRQ,4.0,3.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Jett,Duelist
Jinggg,EJAY,PRX,RRQ,2.0,2.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Phoenix,Duelist
f0rsakeN,xffero,PRX,RRQ,3.0,5.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Killjoy,Sentinel
d4v41,xffero,PRX,RRQ,4.0,8.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Skye,Initiator
something,xffero,PRX,RRQ,3.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Jett,Duelist
Jinggg,xffero,PRX,RRQ,4.0,4.0,League Play: Week 8,184502.0,Pearl,119645.0,24.0,Yes,win,Phoenix,Duelist
Munchkin,TS,T1,GEN,4.0,1.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Killjoy,Sentinel
xeta,TS,T1,GEN,3.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Breach,Initiator
ban,TS,T1,GEN,3.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Jett,Duelist
Carpe,TS,T1,GEN,4.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Brimstone,Controller
Sayaplayer,TS,T1,GEN,3.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Raze,Duelist
Munchkin,GodDead,T1,GEN,2.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Killjoy,Sentinel
xeta,GodDead,T1,GEN,6.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Breach,Initiator
ban,GodDead,T1,GEN,4.0,5.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Jett,Duelist
Carpe,GodDead,T1,GEN,5.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Brimstone,Controller
Munchkin,Meteor,T1,GEN,5.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Killjoy,Sentinel
xeta,Meteor,T1,GEN,2.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Breach,Initiator
ban,Meteor,T1,GEN,4.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Jett,Duelist
Carpe,Meteor,T1,GEN,2.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Brimstone,Controller
Sayaplayer,Meteor,T1,GEN,4.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Raze,Duelist
Munchkin,eKo,T1,GEN,1.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Killjoy,Sentinel
xeta,eKo,T1,GEN,2.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Breach,Initiator
ban,eKo,T1,GEN,3.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Jett,Duelist
Carpe,eKo,T1,GEN,4.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Brimstone,Controller
Sayaplayer,eKo,T1,GEN,4.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Raze,Duelist
Munchkin,k1Ng,T1,GEN,4.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Killjoy,Sentinel
xeta,k1Ng,T1,GEN,3.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Breach,Initiator
ban,k1Ng,T1,GEN,4.0,1.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Jett,Duelist
Carpe,k1Ng,T1,GEN,2.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Brimstone,Controller
Sayaplayer,k1Ng,T1,GEN,4.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,win,Raze,Duelist
TS,Munchkin,GEN,T1,1.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Omen,Controller
GodDead,Munchkin,GEN,T1,3.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Kayo,Initiator
Meteor,Munchkin,GEN,T1,4.0,5.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Raze,Duelist
eKo,Munchkin,GEN,T1,4.0,1.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Breach,Initiator
k1Ng,Munchkin,GEN,T1,3.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Viper,Controller
TS,xeta,GEN,T1,4.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Omen,Controller
GodDead,xeta,GEN,T1,2.0,6.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Kayo,Initiator
Meteor,xeta,GEN,T1,2.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Raze,Duelist
eKo,xeta,GEN,T1,3.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Breach,Initiator
k1Ng,xeta,GEN,T1,3.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Viper,Controller
TS,ban,GEN,T1,2.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Omen,Controller
GodDead,ban,GEN,T1,5.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Kayo,Initiator
Meteor,ban,GEN,T1,4.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Raze,Duelist
eKo,ban,GEN,T1,2.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Breach,Initiator
k1Ng,ban,GEN,T1,1.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Viper,Controller
TS,Carpe,GEN,T1,3.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Omen,Controller
GodDead,Carpe,GEN,T1,2.0,5.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Kayo,Initiator
Meteor,Carpe,GEN,T1,2.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Raze,Duelist
eKo,Carpe,GEN,T1,3.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Breach,Initiator
k1Ng,Carpe,GEN,T1,3.0,2.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Viper,Controller
TS,Sayaplayer,GEN,T1,4.0,3.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Omen,Controller
Meteor,Sayaplayer,GEN,T1,4.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Raze,Duelist
eKo,Sayaplayer,GEN,T1,2.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Breach,Initiator
k1Ng,Sayaplayer,GEN,T1,3.0,4.0,Playoffs: Upper Round 1,184514.0,Fracture,119680.0,21.0,No,lose,Viper,Controller
Munchkin,TS,T1,GEN,6.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Killjoy,Sentinel
xeta,TS,T1,GEN,1.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Sova,Initiator
ban,TS,T1,GEN,5.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Omen,Controller
Carpe,TS,T1,GEN,2.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Kayo,Initiator
Sayaplayer,TS,T1,GEN,1.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Jett,Duelist
Munchkin,GodDead,T1,GEN,3.0,1.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Killjoy,Sentinel
xeta,GodDead,T1,GEN,2.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Sova,Initiator
ban,GodDead,T1,GEN,5.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Omen,Controller
Carpe,GodDead,T1,GEN,3.0,7.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Kayo,Initiator
Sayaplayer,GodDead,T1,GEN,4.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Jett,Duelist
Munchkin,Meteor,T1,GEN,6.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Killjoy,Sentinel
xeta,Meteor,T1,GEN,5.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Sova,Initiator
ban,Meteor,T1,GEN,2.0,5.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Omen,Controller
Carpe,Meteor,T1,GEN,1.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Kayo,Initiator
Sayaplayer,Meteor,T1,GEN,4.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Jett,Duelist
Munchkin,eKo,T1,GEN,6.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Killjoy,Sentinel
xeta,eKo,T1,GEN,1.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Sova,Initiator
ban,eKo,T1,GEN,2.0,5.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Omen,Controller
Carpe,eKo,T1,GEN,2.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Kayo,Initiator
Sayaplayer,eKo,T1,GEN,2.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Jett,Duelist
Munchkin,k1Ng,T1,GEN,5.0,1.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Killjoy,Sentinel
xeta,k1Ng,T1,GEN,3.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Sova,Initiator
ban,k1Ng,T1,GEN,3.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Omen,Controller
Carpe,k1Ng,T1,GEN,1.0,6.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Kayo,Initiator
Sayaplayer,k1Ng,T1,GEN,4.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,lose,Jett,Duelist
TS,Munchkin,GEN,T1,2.0,6.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Omen,Controller
GodDead,Munchkin,GEN,T1,1.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Kayo,Initiator
Meteor,Munchkin,GEN,T1,4.0,6.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Jett,Duelist
eKo,Munchkin,GEN,T1,3.0,6.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Sova,Initiator
k1Ng,Munchkin,GEN,T1,1.0,5.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Killjoy,Sentinel
TS,xeta,GEN,T1,2.0,1.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Omen,Controller
GodDead,xeta,GEN,T1,2.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Kayo,Initiator
Meteor,xeta,GEN,T1,3.0,5.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Jett,Duelist
eKo,xeta,GEN,T1,4.0,1.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Sova,Initiator
k1Ng,xeta,GEN,T1,4.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Killjoy,Sentinel
TS,ban,GEN,T1,4.0,5.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Omen,Controller
GodDead,ban,GEN,T1,3.0,5.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Kayo,Initiator
Meteor,ban,GEN,T1,5.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Jett,Duelist
eKo,ban,GEN,T1,5.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Sova,Initiator
k1Ng,ban,GEN,T1,3.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Killjoy,Sentinel
TS,Carpe,GEN,T1,4.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Omen,Controller
GodDead,Carpe,GEN,T1,7.0,3.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Kayo,Initiator
Meteor,Carpe,GEN,T1,2.0,1.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Jett,Duelist
eKo,Carpe,GEN,T1,3.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Sova,Initiator
k1Ng,Carpe,GEN,T1,6.0,1.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Killjoy,Sentinel
TS,Sayaplayer,GEN,T1,4.0,1.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Omen,Controller
GodDead,Sayaplayer,GEN,T1,2.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Kayo,Initiator
Meteor,Sayaplayer,GEN,T1,2.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Jett,Duelist
eKo,Sayaplayer,GEN,T1,2.0,2.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Sova,Initiator
k1Ng,Sayaplayer,GEN,T1,2.0,4.0,Playoffs: Upper Round 1,184514.0,Ascent,119681.0,24.0,Yes,win,Killjoy,Sentinel
Munchkin,TS,T1,GEN,2.0,1.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Killjoy,Sentinel
ban,TS,T1,GEN,3.0,1.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Viper,Controller
Sayaplayer,TS,T1,GEN,4.0,4.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Jett,Duelist
Munchkin,GodDead,T1,GEN,5.0,3.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Killjoy,Sentinel
xeta,GodDead,T1,GEN,2.0,1.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Harbor,Controller
ban,GodDead,T1,GEN,2.0,4.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Viper,Controller
Sayaplayer,GodDead,T1,GEN,2.0,1.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Jett,Duelist
Munchkin,Meteor,T1,GEN,3.0,3.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Killjoy,Sentinel
xeta,Meteor,T1,GEN,3.0,3.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Harbor,Controller
ban,Meteor,T1,GEN,2.0,4.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Viper,Controller
Sayaplayer,Meteor,T1,GEN,5.0,1.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Jett,Duelist
xeta,k1Ng,T1,GEN,6.0,5.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Harbor,Controller
ban,k1Ng,T1,GEN,4.0,2.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Viper,Controller
Sayaplayer,k1Ng,T1,GEN,2.0,3.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,win,Jett,Duelist
TS,Munchkin,GEN,T1,1.0,2.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,lose,Omen,Controller
GodDead,Munchkin,GEN,T1,3.0,5.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,lose,Breach,Initiator
Meteor,Munchkin,GEN,T1,3.0,3.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,lose,Jett,Duelist
GodDead,xeta,GEN,T1,1.0,2.0,Playoffs: Upper Round 1,184514.0,Lotus,119682.0,20.0,No,lose,Breach,Initiator
